,doi,bioActivity,collectionSpecie,collectionSite,collectionType,molType,molecularMass,monoisotropicMass,cLogP,tpsa,numberOfLipinskiViolations,numberOfH_bondAcceptors,numberOfH_bondDonors,numberOfRotableBonds,molecularVolume,smile
91,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"430,4476929","430,1627808","3,217000008","73,87200165",0,8,0,6,"378,7640076",COC1=C(OCO4)C4=C[C@]([C@H]3[C@@]2([H])CO[C@H]([C@@]5=CC(OC)=C(OC)C(OC)=C5)[C@]([H])2CO3)=C1
92,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Lignoid,"430,4476929","430,1627808","3,217000008","73,87200165",0,8,0,6,"378,7640076",COC1=C(OCO4)C4=C[C@@]([C@@H]3[C@@]2([H])CO[C@H]([C@@]5=CC(OC)=C(OC)C(OC)=C5)[C@]([H])2CO3)=C1
93,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"430,4476929","430,1627808","3,217000008","73,87200165",0,8,0,6,"378,7640076",COC1=C(OCO4)C4=C[C@@]([C@@H]3[C@@]2([H])CO[C@H]([C@@]5=CC(OC)=C(OC)C(OC)=C5)[C@]([H])2CO3)=C1
94,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"430,4476929","430,1627808","3,217000008","73,87200165",0,8,0,6,"378,7640076",COC1=C(OCO4)C4=C[C@@]([C@@H]3[C@@]2([H])CO[C@H]([C@@]5=CC(OC)=C(OC)C(OC)=C5)[C@]([H])2CO3)=C1
95,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavone,"606,5718994","606,1948853","0,423999995","217,977005",3,14,7,7,"514,1220093",COC2=CC(O)=C1C(C=C(C5=CC=C(OC)C=C5)OC1=[C@@]2[C@@H]([C@@H]3O[C@@H]([C@@H]4O)O[C@@H](C)[C@H](O)[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)=O
96,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"606,5718994","606,1948853","0,423999995","217,977005",3,14,7,7,"514,1220093",COC2=CC(O)=C1C(C=C(C5=CC=C(OC)C=C5)OC1=[C@@]2[C@@H]([C@@H]3O[C@@H]([C@@H]4O)O[C@@H](C)[C@H](O)[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)=O
97,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"606,5718994","606,1948853","0,423999995","217,977005",3,14,7,7,"514,1220093",COC2=CC(O)=C1C(C=C(C5=CC=C(OC)C=C5)OC1=[C@@]2[C@@H]([C@@H]3O[C@@H]([C@@H]4O)O[C@@H](C)[C@H](O)[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)=O
98,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"606,5718994","606,1948853","0,423999995","217,977005",3,14,7,7,"514,1220093",COC2=CC(O)=C1C(C=C(C5=CC=C(OC)C=C5)OC1=[C@@]2[C@@H]([C@@H]3O[C@@H]([C@@H]4O)O[C@@H](C)[C@H](O)[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)=O
99,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavone,"592,5452881","592,1791992","-0,1120000035","228,970993",3,14,8,6,"496,5939941",COC3=CC(O)=C2C(C=C(OC2=[C@@]3[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO)[C@@H]5O[C@H](O[C@H]([C@@H]([C@H]4O)O)C)[C@@H]4O)C1=CC=C(C=C1)O)=O
100,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"592,5452881","592,1791992","-0,1120000035","228,970993",3,14,8,6,"496,5939941",COC3=CC(O)=C2C(C=C(OC2=[C@@]3[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO)[C@@H]5O[C@H](O[C@H]([C@@H]([C@H]4O)O)C)[C@@H]4O)C1=CC=C(C=C1)O)=O
101,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"592,5452881","592,1791992","-0,1120000035","228,970993",3,14,8,6,"496,5939941",COC3=CC(O)=C2C(C=C(OC2=[C@@]3[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO)[C@@H]5O[C@H](O[C@H]([C@@H]([C@H]4O)O)C)[C@@H]4O)C1=CC=C(C=C1)O)=O
102,10.1055/s-0029-1185364,Antitrypanosomal,Peperomia obtusifolia (Piperaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"592,5452881","592,1791992","-0,1120000035","228,970993",3,14,8,6,"496,5939941",COC3=CC(O)=C2C(C=C(OC2=[C@@]3[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO)[C@@H]5O[C@H](O[C@H]([C@@H]([C@H]4O)O)C)[C@@H]4O)C1=CC=C(C=C1)O)=O
103,10.1021/np1007476,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Phenylpropanoid,"368,3352966","368,1107178","0,1630000025","153,75",0,9,5,6,"313,7950134",O=C(O[C@@H]2CC(O)(C(OC)=O)C[C@@H](O)[C@H]2O)/C=C/C1=CC(O)=C(O)C=C1
104,10.1021/np1007476,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"368,3352966","368,1107178","0,1630000025","153,75",0,9,5,6,"313,7950134",O=C(O[C@@H]2CC(O)(C(OC)=O)C[C@@H](O)[C@H]2O)/C=C/C1=CC(O)=C(O)C=C1
105,10.1021/np1007476,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"368,3352966","368,1107178","0,1630000025","153,75",0,9,5,6,"313,7950134",O=C(O[C@@H]2CC(O)(C(OC)=O)C[C@@H](O)[C@H]2O)/C=C/C1=CC(O)=C(O)C=C1
106,10.1021/np1007476,,,,,,,,,,,,,,,
107,10.1021/np1007476,Inhibition of Acetylcholinesterase,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Phenylpropanoid,"368,3352966","368,1107178","0,1630000025","153,75",0,9,5,6,"313,7950134",O=C(\C=C/C2=CC(O)=C(O)C=C2)O[C@@H]1CC(O)(C(OC)=O)C[C@@H](O)[C@H]1O
108,10.1021/np1007476,Inhibition of Acetylcholinesterase,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"368,3352966","368,1107178","0,1630000025","153,75",0,9,5,6,"313,7950134",O=C(\C=C/C2=CC(O)=C(O)C=C2)O[C@@H]1CC(O)(C(OC)=O)C[C@@H](O)[C@H]1O
109,10.1021/np1007476,Inhibition of Acetylcholinesterase,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"368,3352966","368,1107178","0,1630000025","153,75",0,9,5,6,"313,7950134",O=C(\C=C/C2=CC(O)=C(O)C=C2)O[C@@H]1CC(O)(C(OC)=O)C[C@@H](O)[C@H]1O
110,10.1021/np800612x,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
111,10.1021/np800612x,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
112,10.1021/np800612x,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
113,10.1021/np800612x,Cytotoxic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
114,10.1021/np800612x,Cytotoxic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
115,10.1021/np800612x,Cytotoxic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
116,10.1021/np800612x,Antiangiogenic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
117,10.1021/np800612x,Antiangiogenic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
118,10.1021/np800612x,Antiangiogenic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
119,10.1021/np800612x,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
120,10.1021/np800612x,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
121,10.1021/np800612x,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"195,3045044","195,1735535","2,565999985","64,41000366",0,3,4,5,"213,3950043",C\C(CC/C=C(C)\C)=C/C/N=C(N)\N
122,10.1021/np800612x,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
123,10.1021/np800612x,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
124,10.1021/np800612x,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
125,10.1021/np800612x,Cytotoxic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
126,10.1021/np800612x,Cytotoxic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
127,10.1021/np800612x,Cytotoxic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
128,10.1021/np800612x,Antiangiogenic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
129,10.1021/np800612x,Antiangiogenic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
130,10.1021/np800612x,Antiangiogenic,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
131,10.1021/np800612x,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Alkaloid,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
132,10.1021/np800612x,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
133,10.1021/np800612x,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"193,2886963","193,1578979","2,180000067","50,41400146",0,3,3,2,"203,3679962",NC1=NCCC(/C=C/C=C(C)/C)(C)N1[H]
134,10.1021/np800612x,,,,,,,,,,,,,,,
135,10.1590/S0103-50532005000800023,,,,,,,,,,,,,,,
136,10.1590/S0103-50532005000800008,,,,,,,,,,,,,,,
137,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
138,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
139,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
140,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonoid,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
141,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H](O[C@H]([C@@H]([C@H]1O)O)C)[C@@H]1O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
142,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H](O[C@H]([C@@H]([C@H]1O)O)C)[C@@H]1O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
143,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonoid,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H](O[C@H]([C@@H]([C@H]1O)O)C)[C@@H]1O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
144,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"594,5181274","594,1584473","-0,574000001","249,1990051",3,15,9,6,"488,0509949",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H](O[C@H]([C@@H]([C@H]1O)O)C)[C@@H]1O)[C@@H]2O)=C(OC4=CC(O)=C5)C3=CC=C(C=C3)O)=O
145,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"610,5175171","610,1533813","-1,062999964","269,427002",3,16,10,6,"496,0679932",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5[H])C3=CC=C(C(O)=C3)O)=O
146,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"610,5175171","610,1533813","-1,062999964","269,427002",3,16,10,6,"496,0679932",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5[H])C3=CC=C(C(O)=C3)O)=O
147,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonoid,"610,5175171","610,1533813","-1,062999964","269,427002",3,16,10,6,"496,0679932",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5[H])C3=CC=C(C(O)=C3)O)=O
148,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"610,5175171","610,1533813","-1,062999964","269,427002",3,16,10,6,"496,0679932",OC5=C4C(C(O[C@H](O[C@@H]([C@@H]([C@@H]2O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)[C@@H]2O)=C(OC4=CC(O)=C5[H])C3=CC=C(C(O)=C3)O)=O
149,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"626,5169067","626,1483154","-1,322999954","289,6549988",3,17,11,6,"504,0859985",OC5=C4C(C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)=C(OC4=CC(O)=C5O)C3=CC=C(C(O)=C3)O)=O
150,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"626,5169067","626,1483154","-1,322999954","289,6549988",3,17,11,6,"504,0859985",OC5=C4C(C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)=C(OC4=CC(O)=C5O)C3=CC=C(C(O)=C3)O)=O
151,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonoid,"626,5169067","626,1483154","-1,322999954","289,6549988",3,17,11,6,"504,0859985",OC5=C4C(C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)=C(OC4=CC(O)=C5O)C3=CC=C(C(O)=C3)O)=O
152,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"626,5169067","626,1483154","-1,322999954","289,6549988",3,17,11,6,"504,0859985",OC5=C4C(C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)=C(OC4=CC(O)=C5O)C3=CC=C(C(O)=C3)O)=O
153,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
154,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
155,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonoid,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
156,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
157,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
158,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
159,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalSubstance,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
160,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonoid,"448,3768921","448,1005554",125,"190,2749939",2,11,7,4,"364,1879883",OC4=C3C(C(O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O)=C(OC3=CC(O)=C4)C2=CC=C(C=C2)O)=O
161,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/Flavonol,"756,6586914","756,2113037","-2,499000072","328,3510132",3,20,12,9,"620,1719971",OC6=C5C(C(O[C@H](O[C@@H]([C@H]([C@@H]3O)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O)CO)[C@@H]3O)=C(OC5=CC(O)=C6[H])C4=CC=C(C([H])=C4)O)=O
162,10.1590/S0103-50532005000800008,Antioxidant,Chimarrhis turbinata (Rubiaceae),Belem/PA,Plant Isolated,http://nubbe.db/ChemicalCompound,"756,6586914","756,2113037","-2,499000072","328,3510132",3,20,12,9,"620,1719971",OC6=C5C(C(O[C@H](O[C@@H]([C@H]([C@@H]3O)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O)CO)[C@@H]3O)=C(OC5=CC(O)=C6[H])C4=CC=C(C([H])=C4)O)=O
